id,nome,categoria,endereco_rua,numero,bairro,endereco_formatado,latitude,longitude,cuisine,site
4235051754,Menezes Grill,Restaurante,Rua de Óbidos,,,Rua de Óbidos,-1.4622781,-48.5017999,Não especificada,
4235051756,Esther Lanches,Fast Food/Lanchonete,Travessa Monte Alegre,,,Travessa Monte Alegre,-1.4621588,-48.501633,Não especificada,
4249914675,Restaurante Mimi,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4145268,-48.4769318,Não especificada,
4285930677,Bocainas Restaurante,Restaurante,Rua Serra da Bocaina,482,,"Rua Serra da Bocaina, 482",-23.5462109,-46.5865498,Não especificada,
4306903245,Oficina do Lanche,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4636835,-48.4967994,Não especificada,
4314712590,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6975479,-9.1946366,Não especificada,
4316630085,Casa do Caldo,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4391941,-48.4845431,soup,
4317295391,Cafetaria Snack Bar Ice,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6980136,-9.1954001,Não especificada,
4358685090,Sem Nome Registrado,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4349433,-48.476385,Não especificada,
4378265802,Espaço Chic,Espaço de Eventos,Travessa Padre Eutíquio,2112,Batista Campos,"Travessa Padre Eutíquio, 2112 - Batista Campos",-1.4635163,-48.4869772,Não especificada,
4384364993,Honorato,Fast Food/Lanchonete,Rua de Belém,116 118,,"Rua de Belém, 116 118",38.6975247,-9.2037638,burger,
4392510390,Wineguest,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.697685,-9.2039386,Não especificada,
4392536362,Esquina do Pastel,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4567411,-48.4954805,pastel,
4392536365,Sauva Cultural,Pub/Bar,Avenida Nazaré,457,Nazaré,"Avenida Nazaré, 457 - Nazaré",-1.4526653,-48.4885231,Não especificada,
4392536370,Meu Estilo Centro de Danças,Salão de Dança/Forró,Avenida Nazaré,435,Nazaré,"Avenida Nazaré, 435 - Nazaré",-1.4526975,-48.4887001,Não especificada,
4392536372,Porto Seguro,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4553825,-48.4937101,Não especificada,
4392536373,Restaurante da Tia Ray,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4570822,-48.4976989,Não especificada,
4409556428,Tangerina,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6948289,-9.2040467,Não especificada,
4455189945,Restaurante da Néia,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4745413,-48.4563356,Não especificada,
4470320314,O Bolo da Marta,Café,Rua Bartolomeu Dias,94,,"Rua Bartolomeu Dias, 94",38.6955153,-9.2118377,cake;deli,
4524214944,Roxy Bar,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.3892248,-48.4643314,Não especificada,
4569775658,Casa do Bacalhau,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4435702,-48.4849362,Não especificada,
4569775659,Sushi Belem,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4439184,-48.4857232,Não especificada,
4569825675,Kings Pub,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.44415,-48.4858318,Não especificada,
4591424351,Churrascaria do Luis,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.3771248,-48.4372858,regional,
4600114512,Giraffas,Fast Food/Lanchonete,Avenida Celso Garcia,661A,Brás,"Avenida Celso Garcia, 661A - Brás",-23.538746,-46.6057937,Não especificada,
4620592131,Sem Nome Registrado,Pub/Bar,Rua João Boemer,305,,"Rua João Boemer, 305",-23.5363518,-46.6075493,Não especificada,
4620592144,Sem Nome Registrado,Fast Food/Lanchonete,Rua João Boemer,279A,,"Rua João Boemer, 279A",-23.5365489,-46.6074889,Não especificada,
4620816673,Sem Nome Registrado,Pub/Bar,Rua Behring,104,,"Rua Behring, 104",-23.5360884,-46.606468,Não especificada,
4634528911,Sem Nome Registrado,Fast Food/Lanchonete,Rua João Boemer,766,,"Rua João Boemer, 766",-23.5333491,-46.6106305,Não especificada,
4634528928,Sem Nome Registrado,Pub/Bar,Rua João Boemer,674,,"Rua João Boemer, 674",-23.5339322,-46.6099516,Não especificada,
4644276557,Sem Nome Registrado,Pub/Bar,Rua Sousa Caldas,291,,"Rua Sousa Caldas, 291",-23.5323624,-46.6098696,Não especificada,
4672600993,Buteco Bora Bora,Pub/Bar,Rua Firmiano Pinto,37,,"Rua Firmiano Pinto, 37",-23.5390447,-46.6049995,Não especificada,
4706036494,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.3308846,-48.4492561,Não especificada,
4706036496,Churrascaria maguary,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.3307046,-48.449294,Não especificada,
4725908490,Restaurante e Cafeteria Skina do Templo,Restaurante,Rua João Boemer,119,,"Rua João Boemer, 119",-23.5379573,-46.6070518,regional,
4727907855,POEMA,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4727954,-48.4473943,Não especificada,
4737380022,Kanazawa,Restaurante,Rua Damião de Góis,3 A,,"Rua Damião de Góis, 3 A",38.6980231,-9.2257399,japanese;fine_dining;sushi,https://kanazawa.pt/
4737380023,Sushi at Home,Restaurante,Rua Damião de Góis,3,,"Rua Damião de Góis, 3",38.6981265,-9.22565,japanese;sushi,https://sushiathome.pt/
4755305622,"Belém 2a8  ""Bistrô""",Restaurante,Rua de Belém,2-8,,"Rua de Belém, 2-8",38.6974199,-9.2018903,portuguese,
4785201223,Fabricios Lanches,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.3978005,-48.4747527,Não especificada,
4785236522,Restaurante Albatroz,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4536274,-48.4910448,Não especificada,
4785240621,Churrascaria Albatroz,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4536583,-48.49102,Não especificada,
4786908122,Remanso do Bosque,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4276147,-48.4567329,Não especificada,
4816527922,Piccolo Bar,Pub/Bar,Avenida Visconde Souza Franco,1313,,"Avenida Visconde Souza Franco, 1313",-1.448913,-48.4865966,Não especificada,
4833425223,Purão Vegano,Restaurante,Travessa Padre Prudêncio,166,,"Travessa Padre Prudêncio, 166",-1.4518955,-48.4984116,Não especificada,http://www.restaurantegovinda.com.br
4840883789,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4567297,-48.4344036,Não especificada,
4840883798,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4580018,-48.4325541,Não especificada,
4840883800,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4594702,-48.4360507,Não especificada,
4840883801,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4539702,-48.438136,Não especificada,
4840883802,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4547627,-48.4391382,Não especificada,
4883729525,Sem Nome Registrado,Pub/Bar,Rua Doutor Silva Leme,243,,"Rua Doutor Silva Leme, 243",-23.5404094,-46.6017078,Não especificada,
4883777840,Pizzaria D Candido,Fast Food/Lanchonete,Rua 21 de Abril,1449,,"Rua 21 de Abril, 1449",-23.5405279,-46.6016374,Não especificada,
4905044031,Restaurante Avenida,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4523424,-48.48313,Não especificada,
4957074123,Mr Tapas,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6929375,-9.209391,tapas,
4960372833,Cairu,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4492357,-48.4806979,ice_cream,
4960509825,Tomaz,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4470922,-48.4879174,regional,
4964212328,Iacitatá,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4558667,-48.5055847,regional,
4968742521,Bistrô Belém,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4569767,-48.4933495,Não especificada,
4969120027,Duquesa Doces & Salgados,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4298188,-48.4615917,Não especificada,
5102117921,Cozinha de Bistrô,Restaurante,Rua Ferreira Cantão,278,,"Rua Ferreira Cantão, 278",-1.4551503,-48.494423,brazilian,
5247948118,Cantina de Ambiental,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4580821,-48.4366368,Não especificada,
5256387575,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4587481,-48.4704813,Não especificada,
5264775750,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.477785,-48.4580984,Não especificada,
5265023222,bar da esquina,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4480866,-48.4657136,Não especificada,
5300254306,Bentô,Restaurante,Avenida Duque de Caxias,1208,Marco,"Avenida Duque de Caxias, 1208 - Marco",-1.4292374,-48.4611878,sushi,
5300258339,Big Mengão Lanches,Fast Food/Lanchonete,Avenida Duque de Caxias,1250,Marco,"Avenida Duque de Caxias, 1250 - Marco",-1.4286234,-48.4607477,burger,
5308598924,Sem Nome Registrado,Loja de Conveniência,Avenida Independência,,,Avenida Independência,-1.3594162,-48.4281971,Não especificada,
5327330722,Bar do Bigode,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4397395,-48.4520792,Não especificada,
5358740258,Tega,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.710373,-9.2103283,Não especificada,
5371177857,Topo Belém,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6952353,-9.2077213,regional,
5425145648,Restaurante Universitário,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4320693,-48.4878995,traditional,
5459364301,Picanha na pedra,Restaurante,avenida conselheiro Furtado,,,avenida conselheiro Furtado,-1.4556657,-48.4619469,Não especificada,
5491084790,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-23.5238786,-46.6047617,Não especificada,
5548051711,Churrascaria Novo Horizonte,Restaurante,Rua Santa Rita,438,,"Rua Santa Rita, 438",-23.530787,-46.6096129,Não especificada,
5548051715,Pizzaria Famiglia Panezi,Fast Food/Lanchonete,Rua Santa Rita,426,,"Rua Santa Rita, 426",-23.5308707,-46.6096973,Não especificada,
5548051936,Café Fox,Café,Rua Rio Bonito,662,,"Rua Rio Bonito, 662",-23.531687,-46.6103848,coffee_shop,
5548051942,Restajurante Fox,Restaurante,Rua Rio Bonito,634,,"Rua Rio Bonito, 634",-23.5318473,-46.6102011,regional,
5550987325,Lanchonete e Restaurante Serenata,Restaurante,Rua Paulo Andrighetti,387,,"Rua Paulo Andrighetti, 387",-23.5270471,-46.6057614,burger;regional,
5638713021,conj. Tapajós,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.3430575,-48.4519635,Não especificada,
5646055732,Comidas Tipicas Dos Anjos,Restaurante,Rua Tiradentes,,,Rua Tiradentes,-1.4508489,-48.494226,brazilian,
5646464721,Tio Armênio,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.448446,-48.5001057,Não especificada,
5646464722,Bêra,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4485843,-48.5002436,Não especificada,
5650276839,Nortebeer,Depósito de Bebidas,Avenida Comandante Brás de Aguiar,492 lj09,Nazaré,"Avenida Comandante Brás de Aguiar, 492 lj09 - Nazaré",-1.4547513,-48.4872786,Não especificada,
5662355515,Peraltas,Espaço de Eventos,Travessa Dom Romualdo Coelho,520,Umarizal,"Travessa Dom Romualdo Coelho, 520 - Umarizal",-1.4401718,-48.4881961,Não especificada,
5662356459,Mia Cucina,Restaurante,Travessa Dom Romualdo Coelho,609,Umarizal,"Travessa Dom Romualdo Coelho, 609 - Umarizal",-1.4401758,-48.4876737,Não especificada,
5662356466,Dom Romualdo Restô e Grill,Restaurante,Travessa Dom Romualdo de Seixas,767,Umarizal,"Travessa Dom Romualdo de Seixas, 767 - Umarizal",-1.4397736,-48.4862266,Não especificada,
5662356470,Bella Città,Espaço de Eventos,Rua Cônego Jerônimo Pimentel,501,Umarizal,"Rua Cônego Jerônimo Pimentel, 501 - Umarizal",-1.4403642,-48.4870876,Não especificada,
5662356471,Chocolate com Pimenta,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4404473,-48.487146,Não especificada,
5662356486,Via Paulista,Restaurante,Travessa Dom Romualdo de Seixas,720,Umarizal,"Travessa Dom Romualdo de Seixas, 720 - Umarizal",-1.4397555,-48.4868067,Não especificada,
5691537784,Esquina Orion,Fast Food/Lanchonete,Rua Joaquim Carlos,10,,"Rua Joaquim Carlos, 10",-23.536226,-46.6048278,Não especificada,
5743626284,BANANACAFE,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6978821,-9.2043908,Não especificada,
5815190676,Mercado Sublime,Loja de Conveniência,Rua Paulo Andrighetti,169,,"Rua Paulo Andrighetti, 169",-23.5284697,-46.6042464,Não especificada,
5816593254,churrascaria boi d’ouro,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4577635,-48.4973468,Não especificada,
5904950285,Tacacá do Renato,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4600274,-48.488616,Não especificada,
5951443385,Le comptoir Parisien,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.696931,-9.2025832,Não especificada,
5980471074,Bella Mooca,Restaurante,Rua Doutor João Batista Lacerda,96,,"Rua Doutor João Batista Lacerda, 96",-23.5480525,-46.5836227,pizza,
5990269247,Garotinha da Bresser,Fast Food/Lanchonete,Rua Coimbra,263,,"Rua Coimbra, 263",-23.5406504,-46.6075322,regional,
6151793086,Chalé da Ilha,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.5092381,-48.465357,Não especificada,
6214544881,Cafetaria Navy Museum,Café,Praça do Império,,,Praça do Império,38.6969988,-9.2088836,Não especificada,https://www.facebook.com/cafetariamuseumarinha
6219676788,Bar La Galera,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4621382,-48.5048164,Não especificada,
6219695885,Rei do Bacalhau,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4500424,-48.4976441,Não especificada,
6221994986,Street Food,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4173426,-48.4692264,Não especificada,
6260706444,Sem Nome Registrado,Restaurante,Rua Manuel Ramos Paiva,466,,"Rua Manuel Ramos Paiva, 466",-23.5296372,-46.6001293,Não especificada,
6266649178,Frangaria Sal e Vinho,Restaurante,Avenida Roberto Camelier,899,,"Avenida Roberto Camelier, 899",-1.4677481,-48.4881458,Não especificada,
6267814285,Rei do Bacalhau,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4500087,-48.4977892,fish;cake;friture,
6345377685,Rei do Bacalhau,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4501084,-48.4977626,Não especificada,
6439692755,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6984603,-9.1921702,Não especificada,
6530122826,Vinho & Ponto Belém,Loja de Vinhos,Travessa Almirante Wandenkolk,423,,"Travessa Almirante Wandenkolk, 423",-1.4434792,-48.4869441,Não especificada,https://www.vinhoeponto.com.br/
6530408776,PLENITUDE,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4421761,-48.4842297,Não especificada,
6575469489,Cintra arte café,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.459019,-48.5023512,Não especificada,
6606552076,Roberto's,Restaurante,Rua Cajurú,939,,"Rua Cajurú, 939",-23.5406911,-46.5954046,pizza,
6610263522,Pastelaria Japonesa,Fast Food/Lanchonete,Rua Belém,310,,"Rua Belém, 310",-23.5398064,-46.5960242,pastelaria;sandwich;coffee,
6620483055,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4457956,-48.4500393,Não especificada,
6723428673,Cantinho Villa Restelo,Café,Rua Sam Levy,1,,"Rua Sam Levy, 1",38.7140546,-9.2153732,Não especificada,
6724005175,Sem Nome Registrado,Café,Rua Sam Levy,1,,"Rua Sam Levy, 1",38.7131502,-9.2153014,Não especificada,
6724866582,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7152574,-9.2150707,Não especificada,
6781733461,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4301502,-48.4566211,Não especificada,
6838753856,Tabernacúlo Casa do Oleiro,place_of_worship,Passagem Ligação,,Terra Firme,Passagem Ligação - Terra Firme,-1.4621395,-48.4510603,Não especificada,
6848539521,Este Oeste,Restaurante,Praça do Império,,,Praça do Império,38.6950562,-9.2085595,sushi;pizza;italian;japanese,http://www.esteoeste.pt/
6868017620,Associação de Bairro,Centro Comunitário,Rua Rosso Danin,,TERRA FIRME,Rua Rosso Danin - TERRA FIRME,-1.4497274,-48.4500812,Não especificada,
6868017621,Alcoólicos Anonimos,Centro Comunitário,Rua Rosso Danin,,TERRA FIRME,Rua Rosso Danin - TERRA FIRME,-1.4497274,-48.4501414,Não especificada,
6868017623,Associação Amigos da 24,Centro Comunitário,Rua 24 de Dezembro,,TERRA FIRME,Rua 24 de Dezembro - TERRA FIRME,-1.4536795,-48.4515559,Não especificada,
6868017624,Associação Comunitária,Centro Comunitário,Passagem Santa Helena,,TERRA FIRME,Passagem Santa Helena - TERRA FIRME,-1.4519439,-48.450918,Não especificada,
6868017625,Associação Comunitária,Centro Comunitário,Passagem Vila Maria,,TERRA FIRME,Passagem Vila Maria - TERRA FIRME,-1.4528944,-48.4544701,Não especificada,
6868017626,Associação social Dominadores Darck,Centro Comunitário,Rua Ipiranga,,TERRA FIRME,Rua Ipiranga - TERRA FIRME,-1.4526558,-48.4530619,Não especificada,
6868017627,Sem Nome Registrado,Centro Comunitário,Passagem 2 de Junho,,TERRA FIRME,Passagem 2 de Junho - TERRA FIRME,-1.4561224,-48.4502441,Não especificada,
6868060550,Associação Atlética Beneficente,Centro Comunitário,Passagem Vitoria,,Terra Firme,Passagem Vitoria - Terra Firme,-1.4561999,-48.4474773,Não especificada,
6868060551,Projeto físico Terra Firme,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4555689,-48.4473598,Não especificada,
6868060552,Alcoolicos Anonimos,Centro Comunitário,Rua Nova,,Terra Firme,Rua Nova - Terra Firme,-1.4548545,-48.4470975,Não especificada,
6910698465,Sem Salada Burguer,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4347889,-48.4857559,burger,
6935171422,Bar da Teka,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4660738,-48.4481725,Não especificada,
6935171434,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4648621,-48.452347,Não especificada,
6935171438,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4642461,-48.4527361,Não especificada,
6935171439,Doces e Salgados,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4644162,-48.4513062,Não especificada,
6935171440,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4642002,-48.4512972,Não especificada,
6935171441,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4643892,-48.4522066,Não especificada,
6949194075,Peixaria do Enoc,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4713531,-48.4549286,Não especificada,
6955769956,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4651145,-48.4499972,Não especificada,
6955769970,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4646317,-48.4495464,Não especificada,
6955769980,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4641425,-48.4491037,Não especificada,
6970024825,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4636419,-48.4526561,Não especificada,
6970024827,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4638324,-48.4529229,Não especificada,
6970024828,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4632017,-48.4546546,Não especificada,
6990658450,Açai e Variedades,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4625495,-48.4482544,Não especificada,
6990658452,Venda de Açai,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4620957,-48.4490854,Não especificada,
6990658453,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4619969,-48.4492085,Não especificada,
6990658454,Venda de açaí,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4618891,-48.4494637,Não especificada,
6990658455,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4610967,-48.4506604,Não especificada,
6990658456,Açaí e Variedades,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4612276,-48.4506188,Não especificada,
6990658457,Mercearia da Dulce,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4637566,-48.4467713,Não especificada,
6990658458,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4637035,-48.4467447,pizza,
6990658459,Venda de Açaí,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4634576,-48.4473075,Não especificada,
6990658461,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4636469,-48.4467129,Não especificada,
6990658462,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.463663,-48.447002,Não especificada,
6990658466,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4631432,-48.4479113,Não especificada,
6990658467,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4630929,-48.4480118,Não especificada,
6990658469,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4626345,-48.4490501,Não especificada,
6990658472,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.462613,-48.4488704,Não especificada,
6990658475,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4625648,-48.4491507,Não especificada,
6990658476,Mercearia,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4624699,-48.4489153,Não especificada,
6990658482,Depósito de bebidas,Depósito de Bebidas,Rua Universal,,Terra Firme,Rua Universal - Terra Firme,-1.4619735,-48.4501941,Não especificada,
7052583161,Sem Nome Registrado,Loja de Conveniência,Avenida Alcântara Machado,3500,,"Avenida Alcântara Machado, 3500",-23.5446174,-46.5923342,Não especificada,
7052593954,Sem Nome Registrado,Restaurante,Avenida Alcântara Machado,3532,,"Avenida Alcântara Machado, 3532",-23.5443986,-46.5918736,Não especificada,
7052832001,Sem Nome Registrado,Loja de Conveniência,Rua Toledo Barbosa,176,,"Rua Toledo Barbosa, 176",-23.5421148,-46.5893268,Não especificada,
7063405159,Nau Catrineta,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6961523,-9.1921451,Não especificada,
7115253425,Bar do Catatau,Bar,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4716231,-48.4552967,Não especificada,
7115259753,Bar do Max,Bar,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4713194,-48.455003,Não especificada,
7115274078,Bar do papão.,Bar,Rua do Olaria com a Qd 13,,Guamá,Rua do Olaria com a Qd 13 - Guamá,-1.4715963,-48.4550533,Não especificada,
7115383450,Quentinha da Mundica.,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4709666,-48.4548261,Não especificada,
7115387187,Churrasquinho da Francisca,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4712227,-48.4549615,Não especificada,
7115419726,Churrasquinho do seu Raimundo,Restaurante,Rua Apocalipse,,Guamá,Rua Apocalipse - Guamá,-1.4698934,-48.454637,Não especificada,
7115425100,padaria e lanchonete.,Fast Food/Lanchonete,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4701374,-48.4546175,sandwich,
7115432111,Venda de Açai do seu Florencio,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4702031,-48.4546779,Não especificada,
7115448526,Venda de Açaí do Pedro,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4700864,-48.4546162,Não especificada,
7115450743,venda de Açaí.,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4691305,-48.4547932,Não especificada,
7115456210,Padaria do Evar,Fast Food/Lanchonete,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4690259,-48.4548549,Não especificada,
7115470735,Bar do Adir,Bar,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4721155,-48.4554128,Não especificada,
7115493755,Venda açai do tio Pedro.,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4713353,-48.4550212,Não especificada,
7115501175,peixaria Enoc,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.471523,-48.4549997,Não especificada,
7149958785,Meu Garoto,Bar,Avenida Senador Lemos,641,Umarizal,"Avenida Senador Lemos, 641 - Umarizal",-1.4377077,-48.4878671,Não especificada,
7154932385,Boteco do Arsenal,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4629062,-48.503517,Não especificada,
7194072548,Salão de Recpções,Salão de Dança/Forró,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4637342,-48.4488091,Não especificada,
7194072550,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4632831,-48.4493539,Não especificada,
7194072555,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4630677,-48.4523461,Não especificada,
7221486985,Casa Edna,Loja de Conveniência,Rua Vila dos Inocentes II,,,Rua Vila dos Inocentes II,-1.2917765,-48.4670365,Não especificada,
7279344982,Portas Verdes,Restaurante,Rua Praia de Pedrouços,59,,"Rua Praia de Pedrouços, 59",38.694533,-9.2183465,regional;portuguese;pork,https://www.instagram.com/rportasverdes/
