DISTRITO,BAIRRO,END_COMPLETO,NUM_ENDERECO,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,COD_INDICADOR_ESTAB_ENDERECO
DAGUA,JURUNAS,TRAVESSA  MONTE ALEGRE,992,-1.473001,-48.491035,MERCEARIA E BAR DOS AMIGOS,1.0
DAGUA,JURUNAS,TRAVESSA  MONTE ALEGRE,77,-1.474436,-48.489806,DEPOSITO DE BEBIDAS MAUROS,1.0
DAGUA,JURUNAS,TRAVESSA  MONTE ALEGRE,1023,-1.47318,-48.490895,BAR,1.0
DAGUA,CREMACAO,AVENIDA  ALCINDO CACELA,3092,-1.464394,-48.476591,CHURRASCARIA,1.0
DAGUA,GUAMA,PASSAGEM  FE EM DEUS,10,-1.464069,-48.457197,DEPOSITO DE BEBIDAS,1.0
DAGUA,GUAMA,PASSAGEM  FE EM DEUS,52,-1.464692,-48.457043,BAR,1.0
DAGUA,CONDOR,AVENIDA  BERNARDO SAYAO,4173,-1.474605,-48.471451,DEPOSITO DE BEBIDAS,1.0
DAGUA,CONDOR,AVENIDA  BERNARDO SAYAO,4153,-1.474576,-48.47182,DEPOSITO DE BEBIDA,1.0
DAENT,MARAMBAIA,RUA  D,250,-1.406285,-48.455424,DEPOSITO DE BEBIDAS,1.0
DAENT,CASTANHEIRA,TRAVESSA  UM,291,-1.396735,-48.43445,BAR DAS COLEGUINHAS,1.0
DAENT,CASTANHEIRA,RUA SANTA ODILIA,518,-1.397609,-48.431032,VENDA DE CHURRASCO,1.0
DAENT,MANGUEIRAO,PASSAGEM  TUPI,13,-1.395761,-48.431501,BAR DA LORA,1.0
DAENT,MARAMBAIA,PASSAGEM  CAJUI,173,-1.401456,-48.436242,BAR DO CANTO,1.0
DABEL,MARCO,TRAVESSA  PIRAJA,0,-1.432546,-48.452022,DEPOSITO DE BEBIDAS,1.0
DAENT,MARAMBAIA,AVENIDA  DALVA,556,-1.404324,-48.439494,DEPOSITO DE BEBIDAS,1.0
DAENT,MARAMBAIA,AVENIDA  DALVA,420,-1.404339,-48.440719,RESTAURANTE,1.0
DAENT,MARAMBAIA,AVENIDA  DALVA,688,-1.405372,-48.439018,RESTAURANTE,2.0
DASAC,TELEGRAFO,PASSAGEM  PRAIANA,1,-1.429426,-48.491622,BELAS BAR,1.0
DABEN,PARQUE VERDE,TRAVESSA  WE 10,11,-1.367999,-48.438294,CYBER CAFE,1.0
DABEN,PARQUE VERDE,RUA  BELEM,104,-1.367653,-48.440113,BAR,1.0
DABEN,PARQUE VERDE,TRAVESSA  WE 8,20,-1.368214,-48.43945,BAR,1.0
DABEN,PARQUE VERDE,RUA  BELEM,126,-1.367144,-48.43953,BAR DOCE LAR,1.0
DAGUA,MONTESE (TERRA FIRME),RUA  DA OLARIA,197,-1.452028,-48.456555,RESTAURANTE,1.0
DASAC,FATIMA,PASSAGEM  VITORIA,33,-1.444809,-48.469918,BAR PITSTOP DO CAT,1.0
DAMOS,BONFIM,RODOVIA ENGENHEIRO AUGUSTO MEIRA FILHO,45,-1.107521,-48.39942,RESTAURANTE JESUS PROVERA,1.0
DAMOS,BONFIM,RODOVIA ENGENHEIRO AUGUSTO MEIRA FILHO,120,-1.10898,-48.398345,BAR THE KINGS,1.0
DAMOS,NATAL DO MURUBIRA,RUA  ARTHUR PIRES TEIXEIRA,1420,-1.133605,-48.449795,BAR,1.0
DAICO,PARACURI,RUA  AYRTON SENNA,78,-1.312164,-48.474268,BOTECO,1.0
DASAC,BARREIRO,PASSAGEM  MIRANDINHA,324,-1.415528,-48.483856,CHURRASCARIA GARROTE,1.0
DAMOS,CARANANDUBA,RUA  MANOEL BARATA,279,-1.094241,-48.407024,PITER BAR,1.0
DAICO,AGULHA,TRAVESSA  DA SOLEDADE,242,-1.309465,-48.470827,RESTAURANTE DA LENE,1.0
DAGUA,GUAMA,TRAVESSA  CALDEIRA CASTELO BRANCO,3875,-1.471286,-48.470289,BAR DO PAYSANDU,1.0
DAGUA,GUAMA,PASSAGEM SAO MIGUEL,1,-1.468508,-48.467767,DEPOSITO DE BEBIDAS,1.0
DABEN,BENGUI,RUA  AJAX DE OLIVEIRA,519,-1.376187,-48.452433,DEPOSITO DE BEBIDAS,1.0
DAENT,CASTANHEIRA,PASSAGEM  OTHIL,0,-1.40842,-48.427541,RESTAURANTE SABOR DA NEGA,1.0
DAENT,CURIO-UTINGA,AVENIDA  JOAO PAULO SEGUNDO,0,-1.427829,-48.445374,EU AMO TAPIOCA,1.0
DAENT,MANGUEIRAO,RODOVIA  AUGUSTO MONTENEGRO,5,-1.378765,-48.439924,BAR,1.0
DAENT,MANGUEIRAO,RUA  PRINCIPAL,1,-1.378616,-48.439436,BAR E RESTAURANTE,1.0
DAENT,MANGUEIRAO,RUA  PRINCIPAL,1,-1.378122,-48.438648,BAR,1.0
DABEN,TAPANA,RUA  TREZE DE AGOSTO,3,-1.338263,-48.458959,BAR,1.0
DABEL,MARCO,TRAVESSA  LOMAS VALENTINAS,2852,-1.435909,-48.452357,RESTAURANTE,1.0
DAGUA,GUAMA,PASSAGEM  JOAO DE DEUS,462,-1.470723,-48.462966,BAR 3 IRMAOS,1.0
DABEL,MARCO,AVENIDA VISCONDE DE INHAUMA,408,-1.435701,-48.469614,BAR,1.0
DAGUA,CANUDOS,RUA DOUTOR AMERICO SANTA ROSA,1138,-1.453259,-48.457512,BAR SHOW DE BOLA,1.0
DAICO,AGULHA,PASSAGEM  ARMANDO MENDONCA,2,-1.304581,-48.469155,BAR,1.0
DAGUA,GUAMA,RUA  AUGUSTO CORREA,992,-1.467072,-48.458217,BAR,1.0
DAGUA,GUAMA,PASSAGEM  LAURO PESSOA,6,-1.464258,-48.455959,BAR,1.0
DAMOS,CARANANDUBA,AVENIDA  CIPRIANO SANTOS,277,-1.100205,-48.412716,BAR DO DARIO,1.0
DAMOS,CARANANDUBA,VILA  SAPO,11,-1.100747,-48.415722,BAR RIO MAR,1.0
DAMOS,CARANANDUBA,VILA  SAPO,13,-1.100797,-48.415464,DRINKS BAR,1.0
DAGUA,CANUDOS,RUA DOUTOR AMERICO SANTA ROSA,571,-1.453715,-48.462495,BAR RED BEER,1.0
DAGUA,CANUDOS,RUA DOUTOR AMERICO SANTA ROSA,445,-1.4538,-48.463869,VALAS BAR,1.0
DABEN,CABANAGEM,RUA  MURUCI,25,-1.36626,-48.433675,BAR,1.0
DAICO,PONTA GROSSA,RUA CORONEL JUVENCIO SARMENTO,1662,-1.307557,-48.481192,VINHOS BAR,1.0
DABEN,PRATINHA,PASSAGEM  JOHN ENGELHARD,10,-1.36154,-48.475615,BOTECO,1.0
DABEL,CAMPINA,RUA SENADOR MANOEL BARATA,327,-1.453345,-48.499958,RESTAURANTE TEMPERO TIPICO,1.0
DABEL,CAMPINA,RUA SENADOR MANOEL BARATA,335,-1.453242,-48.499906,RESTAURANTE,1.0
DABEL,CAMPINA,RUA SENADOR MANOEL BARATA,105,-1.45497,-48.501218,BAR PARAISO,1.0
DABEL,CAMPINA,TRAVESSA  SETE DE SETEMBRO,130,-1.454804,-48.500302,RESTAURANTE MADRINHA FRANCE,1.0
DABEL,CAMPINA,RUA SENADOR MANOEL BARATA,152,-1.454648,-48.500953,RESTAURANTE BOM DE GARFO,1.0
DABEL,CAMPINA,RUA SENADOR MANOEL BARATA,162,-1.454566,-48.500894,RESTAURANTE SABOR CASEIRO,1.0
DABEL,CAMPINA,RUA SENADOR MANOEL BARATA,270,-1.453877,-48.500505,RESTAURANTE SINHA,1.0
DABEL,CAMPINA,TRAVESSA  CAMPOS SALES,342,-1.45293,-48.499565,RESTAURANTE CANTINHO DO CHURRASCO,1.0
DABEL,CAMPINA,TRAVESSA PADRE EUTIQUIO,588,-1.454862,-48.498282,CYBER CAFE COMPANY,1.0
DABEN,PRATINHA,RODOVIA  ARTHUR BERNARDES,8152,-1.362096,-48.476347,CHURRASCARIA BOI DO CAMPO,1.0
DAICO,CAMPINA DE ICOARACI,AVENIDA DOUTOR LOPO DE CASTRO,1376,-1.298015,-48.476971,RESTAURANTE SABOR CASEIRO,1.0
DAICO,CAMPINA DE ICOARACI,TRAVESSA  BOM JESUS,0,-1.298353,-48.474585,BAR QUEBRA GALHO,1.0
DABEN,COQUEIRO,TRAVESSA  VINTE E OITO,8,-1.347826,-48.438951,BAR DA PRACA,1.0
DABEN,COQUEIRO,TRAVESSA  VINTE E OITO,6,-1.347784,-48.439017,BAR,1.0
DAENT,AGUAS LINDAS,RUA  B,7,-1.409871,-48.395459,CIBER CAFE,1.0
DASAC,PEDREIRA,TRAVESSA  TIMBO,1645,-1.433133,-48.469641,BAR,1.0
DASAC,PEDREIRA,TRAVESSA  TIMBO,1665,-1.433329,-48.469533,BOTECO LOS MANOS,1.0
DAMOS,CHAPEU VIRADO,RUA  BEIRA RIO,0,-1.132178,-48.45591,BAR,1.0
DAMOS,CHAPEU VIRADO,RUA  BEIRA RIO,3,-1.132117,-48.455728,RESTAURANTE,1.0
DAICO,CAMPINA DE ICOARACI,PASSAGEM  BRASILIA,374,-1.297144,-48.462674,BAR DA SORTE 3,1.0
DAICO,CAMPINA DE ICOARACI,AVENIDA  CONTORNO LESTE,490,-1.298141,-48.462646,RESTAURANTE TEMPERO DA MARIA,1.0
DAGUA,MONTESE (TERRA FIRME),RUA SAO DOMINGOS,647,-1.454134,-48.449273,BAR DO JACK,1.0
DAGUA,MONTESE (TERRA FIRME),PASSAGEM  DOIS DE JUNHO,45,-1.455,-48.451403,DEPOSITO DE BEBIDAS,1.0
DABEL,MARCO,AVENIDA  JOAO PAULO II,962,-1.440458,-48.457257,RESTAURANTE,1.0
DAMOS,VILA,TRAVESSA  SIQUEIRA MENDES,0,-1.165202,-48.473516,TAPIOCARIA BEIRA MAR,1.0
DAMOS,VILA,RUA  CARLOS BENTES,0,-1.164635,-48.472411,TAPIOCARIA,4.0
DAICO,PONTA GROSSA,PASSAGEM  PAES DE CARVALHO,194,-1.303272,-48.483514,BAR,1.0
DAICO,PONTA GROSSA,TRAVESSA  SOUZA FRANCO,638,-1.304499,-48.483438,TAPIOCARIA REGIONAL,1.0
DAICO,PONTA GROSSA,TRAVESSA  SOUZA FRANCO,626,-1.304478,-48.483567,RESTAURANTE MANGA ITALIA,1.0
DAOUT,AGUA BOA,TRAVESSA  BEIJA FLOR,2,-1.260203,-48.451382,BAR E MERCEARIA E CERRALHERIA,1.0
DAENT,MARAMBAIA,PASSAGEM  VITORIA,9,-1.407998,-48.450357,DEPOSITO DE BEBIDAS,1.0
DAGUA,JURUNAS,TRAVESSA  BOM JARDIM,2197,-1.475017,-48.487666,CHURRASCO DO CARECA,1.0
DAGUA,CREMACAO,TRAVESSA  TRES DE MAIO,2497,-1.462266,-48.473543,DEPOSITO DE BEBIDAS QUEIROZ,1.0
DAICO,TENONE,PASSAGEM  ELCIONE BARBALHO,57,-1.312226,-48.449242,BAR,1.0
DAENT,SOUZA,PASSAGEM  ANA DEUSA,94,-1.423604,-48.449042,RESTAURANTE DO TOM,1.0
DAENT,SOUZA,PASSAGEM  ANA DEUSA,603,-1.424232,-48.44814,BAR,1.0
DAGUA,CREMACAO,TRAVESSA  TRES DE MAIO,0,-1.457897,-48.473965,BAR E RESTAURANTE,1.0
DAGUA,GUAMA,AVENIDA BARAO DE IGARAPE MIRI,1246,-1.467726,-48.4574,SKEMA BAR,1.0
DAICO,MARACACUERA,RUA  SEM DENOMINACAO,0,-1.282904,-48.450433,RESTAURANTE DE COMIDAS CASEIRAS,1.0
DAMOS,PRAIA GRANDE,RUA  BEIRA RIO,1631,-1.150544,-48.469674,BAR,1.0
DAMOS,PRAIA GRANDE,RUA  BEIRA RIO,0,-1.152372,-48.471269,BAR,1.0
DABEN,TAPANA,RUA  QUATRO,12,-1.359648,-48.463138,DEPOSITO DE BEBIDAS UNIAO,1.0
DAMOS,CARUARA,ESTRADA  DO CARUARA,47,-1.09377,-48.400404,BAR E RESTAURANTE MEL,1.0
DAICO,AGULHA,TRAVESSA  DOS BERREDOS,462,-1.305723,-48.472916,BAR,1.0
DAICO,AGULHA,TRAVESSA  DOS BERREDOS,2781,-1.30562,-48.471982,BAR MILTAO,1.0
DASAC,TELEGRAFO,TRAVESSA  MAGNO DE ARAUJO,663,-1.430452,-48.484667,RESTAURANTE,1.0
DASAC,TELEGRAFO,AVENIDA SENADOR LEMOS,0,-1.43088,-48.485688,VENDA DE CAFE,1.0
DABEL,MARCO,VIELA  JOAOZINHO,9,-1.429299,-48.464294,BAR,1.0
DAGUA,GUAMA,AVENIDA  TUCUNDUBA,424,-1.456555,-48.454911,BAR DO FEDERICO,1.0
DAGUA,GUAMA,AVENIDA  TUCUNDUBA,418,-1.456505,-48.45464,RESTAURANTE,1.0
DAMOS,SAO FRANCISCO,RUA  MARABA,327,-1.110276,-48.413646,DEPOSITO DE BEBIDAS,1.0
DAMOS,NATAL DO MURUBIRA,RUA  NATAL DO MURUBIRA,0,-1.135436,-48.447758,BAR,1.0
DAICO,CAMPINA DE ICOARACI,TRAVESSA  W QUATRO,327,-1.301735,-48.466148,BAR,1.0
DAICO,AGUAS NEGRAS,ESTRADA  DA MARACACUERA,327,-1.301961,-48.466206,RESTAURANTE DA MORENA,1.0
DASAC,TELEGRAFO,AVENIDA  PEDRO ALVARES CABRAL,2844,-1.422503,-48.485145,BAR DA SONIA,1.0
DASAC,BARREIRO,PASSAGEM  VITORIA,243,-1.409766,-48.479751,BAR,1.0
DASAC,PEDREIRA,TRAVESSA DOUTOR ENEAS PINHEIRO,272,-1.421862,-48.470444,RESTAURANTE 3 IRMAOS,1.0
DASAC,PEDREIRA,TRAVESSA BARAO DO TRIUNFO,1977,-1.428388,-48.468862,RESTAURANTE PITU E COMERCIO DE VENDAS,1.0
DAGUA,MONTESE (TERRA FIRME),RUA  LAURO SODRE,128,-1.455991,-48.452595,BAR,1.0
DAGUA,MONTESE (TERRA FIRME),RUA  LAURO SODRE,154,-1.4557,-48.452348,BAR DA LORA,1.0
DAGUA,MONTESE (TERRA FIRME),RUA  LAURO SODRE,154,-1.455695,-48.452432,BAR E RESTAURANTE,1.0
DASAC,SACRAMENTA,PASSAGEM  MUCAJA,817,-1.409888,-48.47222,PEIXARIA,1.0
DAOUT,AGUA BOA,RUA  DAS MANGUEIRAS,123,-1.259043,-48.45763,CHURRASCO E DELICIAS DA ROSA,1.0
DAGUA,GUAMA,AVENIDA  JOSE BONIFACIO,1012,-1.456187,-48.469246,EXPRESSO CAFE,1.0
DAICO,CAMPINA DE ICOARACI,ALAMEDA  SEM DENOMINACAO,12,-1.299046,-48.4694,BOTECO DA RE,2.0
DASAC,SACRAMENTA,PASSAGEM  GRAO PARA,100,-1.414745,-48.48112,PEIXARIA DA MARIA,1.0
DASAC,SACRAMENTA,AVENIDA  PEDRO ALVARES CABRAL,3734,-1.415857,-48.48067,CARLINHA CAFE E LANCHES,1.0
DASAC,SACRAMENTA,PASSAGEM SAO BENEDITO,163,-1.415136,-48.481094,ACOUGUE E PEIXARIA RODRIGUES,1.0
DAOUT,BRASILIA,AVENIDA  BL 10,949,-1.27513,-48.47311,RESTAURANTE SABOR DO PARA,1.0
DAICO,PONTA GROSSA,RUA  QUINZE DE AGOSTO,1203,-1.304234,-48.483188,CHURRASCO DELIVERY,1.0
DAENT,UNIVERSITARIO,FURO  DA PACIENCIA,0,-1.49877,-48.440425,BAR E RESTAURANTE DO BOA,1.0
DAENT,UNIVERSITARIO,FURO  DA PACIENCIA,0,-1.5013,-48.435569,RESTAURANTE,1.0
DASAC,SACRAMENTA,AVENIDA SENADOR LEMOS,2924,-1.418913,-48.47994,RESTAURANTE CHAMEGO DO JUNIOR,1.0
DABEN,COQUEIRO,ALAMEDA  NS 13,59,-1.3325,-48.442531,DEPOSITO DE BEBIDAS,1.0
DASAC,PEDREIRA,TRAVESSA  LOMAS VALENTINAS,1215,-1.427561,-48.464716,RESTAURANTE DELICIA DE PANELA,1.0
DASAC,PEDREIRA,TRAVESSA  LOMAS VALENTINAS,1181,-1.427448,-48.465009,RESTAURANTE,1.0
DASAC,TELEGRAFO,PASSAGEM  DAS FLORES,270,-1.423943,-48.487065,BAR SEM NOME,1.0
DASAC,TELEGRAFO,PASSAGEM  MIRACI,462,-1.426244,-48.478787,CIBER CAFE,1.0
DASAC,TELEGRAFO,PASSAGEM  BOCA DO ACRE,530,-1.420504,-48.486954,BAR DO JACA,1.0
DAGUA,CANUDOS,TRAVESSA  JUVENAL CORDEIRO,181,-1.453164,-48.457319,BAR,1.0
DAGUA,CONDOR,AVENIDA  ALCINDO CACELA,3860,-1.470596,-48.476278,RESTAURANTE E PEIXARIA REDE DE PESCADOR,1.0
DAGUA,CONDOR,AVENIDA  ALCINDO CACELA,3828,-1.470354,-48.476264,MARCENARIA DE BILHAR,1.0
DAGUA,MONTESE (TERRA FIRME),AVENIDA  PERIMETRAL,3,-1.464391,-48.446951,RESTAURANTE SABOR PARAENSE,1.0
DAGUA,GUAMA,TRAVESSA  TEOFILO CONDURU,5,-1.456269,-48.460635,RESTAURANTE,1.0
DAENT,CASTANHEIRA,RODOVIA  AUGUSTO MONTENEGRO,573,-1.403796,-48.435088,PARAZAO JOGO E BAR,1.0
DAOUT,BRASILIA,RUA  UBIRAJARA FILHO,1266,-1.269939,-48.478011,BAR E RETAURANTE,1.0
DAICO,PONTA GROSSA,RUA  MANOEL BARATA,1059,-1.303687,-48.487158,BAR,1.0
DABEN,CABANAGEM,ALAMEDA  MONTEIRO LOBATO,5,-1.367191,-48.434962,BAR DA LOIRA,1.0
DABEN,TAPANA,RUA  RANARIO,76,-1.324933,-48.468185,VADECO BAR,1.0
DABEL,MARCO,TRAVESSA  ANGUSTURA,3345,-1.43397,-48.457944,RESTAURANTE FUJI,1.0
DABEL,CIDADE VELHA,PORTO  PALMEIRACO,26,-1.460262,-48.506389,DEPOSITO DE BEBIDAS,1.0
DABEL,CIDADE VELHA,RUA  BOAVENTURA,0,-1.45998,-48.505668,BAR,1.0
DABEL,SAO BRAS,AVENIDA  JOSE BONIFACIO,170,-1.445083,-48.469129,BAR CHURRASK ROLL,1.0
DAENT,CASTANHEIRA,PASSAGEM  DOIS DE JUNHO,327,-1.403372,-48.434219,RESTAURANTE DA JULIA,1.0
DAENT,CASTANHEIRA,RUA SAO JOSE,3,-1.404323,-48.434084,RESTAURANTE CANTINA DO SABOR,1.0
DAENT,VAL-DE-CANS,TRAVESSA  NATAL,3307,-1.400028,-48.471777,RESTAURANTE SABOR RESENHA,1.0
DASAC,SACRAMENTA,PASSAGEM  SANTANA,89,-1.414358,-48.480535,BAR DO LUIZ,1.0
DAGUA,JURUNAS,TRAVESSA  HONORIO JOSE DOS SANTOS,857,-1.46913,-48.489391,MURILO RESTAURANTE BAR E JOGO DO BIXO,1.0
DAGUA,GUAMA,PASSAGEM  RUI BARBOSA,587,-1.474747,-48.464711,CAFE DA MANHA,1.0
DAGUA,GUAMA,PASSAGEM  JOAO DE DEUS,1003,-1.475501,-48.461167,BAR DO EDSON,1.0
DAGUA,JURUNAS,RUA  DOS CARIPUNAS,277,-1.472225,-48.495466,DEPOSITO DE BEBIDAS,1.0
DAGUA,JURUNAS,RUA  CESARIO ALVIM,598,-1.465658,-48.498963,BAR,1.0
DAENT,MANGUEIRAO,RUA SANTA ODILIA,820,-1.3948,-48.430408,CLUBE BALNEARIO BAR,1.0
DAENT,MANGUEIRAO,RUA SANTA ODILIA,86,-1.394265,-48.429049,RESTAURANTE E ASSADOS DA SHEILA,1.0
DAENT,MANGUEIRAO,RUA SANTA ODILIA,777,-1.395418,-48.430279,DEPOSITO DE BEBIDAS,1.0
DAENT,MANGUEIRAO,PASSAGEM  TUPI,119,-1.395807,-48.431365,RESTAURANTE,1.0
DAGUA,GUAMA,AVENIDA  TUCUNDUBA,33,-1.461828,-48.456646,BAR DO SABIA,1.0
DAENT,UNIVERSITARIO,AVENIDA  PERIMETRAL,196,-1.46649,-48.448067,BAR LANCHONETE DA RUTH,1.0
DAENT,UNIVERSITARIO,AVENIDA  PERIMETRAL,234,-1.465799,-48.447648,MARCITA VARIEDADES E CHURRASCO DA JUCA,2.0
DAENT,CURIO-UTINGA,PASSAGEM  AUGUSTA,23,-1.430932,-48.446852,DEPOSITO DE BEBIDA,1.0
DAENT,CURIO-UTINGA,AVENIDA  JOAO PAULO SEGUNDO,273,-1.429334,-48.447367,RESTAURANTE ECLIPSE,1.0
DAMOS,MURUBIRA,RUA  VARIANTE,0,-1.123815,-48.436105,BAR ENCONTRO DOS AMIGOS,1.0
DAMOS,VILA,RUA PADRE MANOEL RAIOL,547,-1.160737,-48.467399,DEPOSITO DE BEBIDAS,1.0
DAENT,CURIO-UTINGA,AVENIDA  JOAO PAULO SEGUNDO,84,-1.428817,-48.446418,PEIXARIA E FRUTEIRA,1.0
DAENT,CURIO-UTINGA,PASSAGEM  CANAA,3361,-1.432719,-48.450687,BAR E RESTAURANTE NEGUINHOS BAR,1.0
DABEN,CABANAGEM,ESTRADA  DO UNA,85,-1.378245,-48.43083,RESTAURANTE,1.0
DABEN,SAO CLEMENTE,TRAVESSA SAO CRISTOVAO,0,-1.360229,-48.464467,BAR,1.0
DAENT,MARAMBAIA,RUA SAO JOSE,0,-1.398962,-48.451373,BAR,1.0
DAGUA,CONDOR,RUA  NOVA,200,-1.472247,-48.482319,RESTAURANTE SABOR DE CASA,1.0
DAGUA,CONDOR,PASSAGEM SANTA TERESINHA,18,-1.472551,-48.481624,BAR DA TOKA,1.0
DAGUA,CONDOR,PASSAGEM SANTA TERESINHA,2,-1.472698,-48.481584,BAR DO LEAL,1.0
DAOUT,AGUA BOA,RUA  AMAZONAS,0,-1.24797,-48.449369,BAR,1.0
DAOUT,BRASILIA,RUA  MAGALHAES BARATA,0,-1.222036,-48.552724,RESTAURANTE E POUSADA,1.0
DAICO,PARACURI,RODOVIA  ARTHUR BERNARDES,8,-1.313215,-48.485957,CASSIANO BAR,1.0
DAICO,PONTA GROSSA,RUA  QUINZE DE AGOSTO,364,-1.311538,-48.482848,BAR,1.0
DASAC,TELEGRAFO,RODOVIA  ARTHUR BERNARDES,374,-1.42465,-48.489381,DEPOSITO DE BEBIDAS,1.0
DASAC,TELEGRAFO,RODOVIA  ARTHUR BERNARDES,484,-1.423713,-48.489493,BAR,1.0
DABEL,REDUTO,TRAVESSA  QUINTINO BOCAIUVA,478,-1.445128,-48.492045,BAR DESATIVADO,1.0
DABEN,BENGUI,RUA SAO CLEMENTE,500,-1.377532,-48.46283,RESTAURANTE,1.0
DABEN,BENGUI,RUA SAO CLEMENTE,0,-1.377501,-48.462925,RESTAURANTE,1.0
DABEN,BENGUI,RUA  AJAX DE OLIVEIRA,0,-1.377898,-48.463308,RESTAURANTE,1.0
DABEL,SAO BRAS,TRAVESSA  FRANCISCO CALDEIRA CASTELO BRANCO,703,-1.448974,-48.470699,RESTAURANTE,1.0
DABEL,BATISTA CAMPOS,TRAVESSA SAO FRANCISCO,0,-1.459259,-48.497294,BAR E RESTAURANTE,1.0
DABEL,BATISTA CAMPOS,TRAVESSA SAO FRANCISCO,471,-1.459132,-48.497256,RESTAURANTE,1.0
DAMOS,MARACAJA,RUA  FRANCISCO CARDOSO,1286,-1.166158,-48.465524,RESTAURANTE,1.0
DABEN,PARQUE VERDE,PASSAGEM SAO JORGE,22,-1.358172,-48.450496,TABERNA E BAR,1.0
DAGUA,CREMACAO,RUA SAO MIGUEL,1055,-1.4645,-48.482362,CONFRARIA DO CAFE,1.0
DASAC,TELEGRAFO,TRAVESSA  JOSE PIO,773,-1.43356,-48.484878,RESTAURANTE,1.0
DAMOS,BAIA DO SOL,RUA  BEIRA RIO,1012,-1.071476,-48.330222,RESTAURANTE JUDITE,1.0
DAGUA,MONTESE (TERRA FIRME),AVENIDA  PERIMETRAL,19,-1.46566,-48.447739,CHURRASCO E ACAI POPULAR,1.0
DABEL,CIDADE VELHA,RUA  SIQUEIRA MENDES,264,-1.455944,-48.5057,BAR PALAFITA,1.0
DABEL,CIDADE VELHA,TRAVESSA  FELIX ROCQUE,58,-1.456542,-48.506177,EMPRESA BAR DO PARA,1.0
DAGUA,MONTESE (TERRA FIRME),RUA SAO DOMINGOS,92,-1.45915,-48.453292,BAR,1.0
DABEL,SAO BRAS,TRAVESSA  FRANCISCO CALDEIRA CASTELO BRANCO,539,-1.447253,-48.47085,DONA ANA RESTAURANTE,1.0
DABEL,CIDADE VELHA,TRAVESSA  FELIX ROCQUE,318,-1.45611,-48.503865,RESTAURANTE,1.0
DABEL,CIDADE VELHA,RUA DOUTOR ASSIS,225,-1.457543,-48.505078,RESTAURANTE NURIAS,1.0
DABEL,CIDADE VELHA,TRAVESSA  JOAQUIM TAVORA,103,-1.45785,-48.50553,RESTAURANTE DA ROSA,1.0
DABEL,CIDADE VELHA,RUA PADRE CHAMPAGNAT,31,-1.45547,-48.504576,STEAK BAR RESTAURANTE,1.0
DAENT,MANGUEIRAO,RUA TENENTE BEZERRA,58,-1.380003,-48.437382,BAR DO BAR,1.0
DAENT,MANGUEIRAO,RUA TENENTE BEZERRA,188,-1.377886,-48.434451,BAR DO BURICA,1.0
DAENT,MARAMBAIA,RUA  MARAVALHO BELO,0,-1.400173,-48.440343,BAR DR PINGO,1.0
DAENT,MARAMBAIA,RUA  MARAVALHO BELO,60,-1.399376,-48.440352,BRASILEIRINHO GOURMET RESTAURANTE,1.0
DASAC,MARACANGALHA,AVENIDA  DOS TUCANOS,1,-1.407545,-48.481601,BAR E MERCEARIA,1.0
DAGUA,CONDOR,RUA  DOS TAMBES,0,-1.472032,-48.480263,BAR DO PAXICA,1.0
DASAC,BARREIRO,PASSAGEM  STELIO MAROJA,1016,-1.41646,-48.488373,DEPOSITO DE BEBIDAS,1.0
DAENT,CASTANHEIRA,PASSAGEM  NEWTON MIRANDA,112,-1.402035,-48.43073,CAROL RESTAURANTE,1.0
DAENT,CURIO-UTINGA,PASSAGEM  ANA DEUSA,139,-1.426219,-48.446672,DEPOSITO DE BEBIDAS,1.0
DAGUA,JURUNAS,RUA  DOS PARIQUIS,307,-1.471493,-48.496402,BAR E COMERCIO,1.0
DAGUA,JURUNAS,RUA  DOS PARIQUIS,219,-1.470898,-48.497778,BAR,1.0
DAGUA,JURUNAS,AVENIDA  BERNARDO SAYAO,1029,-1.472337,-48.497605,BAR,1.0
DAENT,CURIO-UTINGA,PASSAGEM SAO FRANCISCO,98,-1.427984,-48.443503,BAR,1.0
DABEL,CIDADE VELHA,RUA  DO ARSENAL,0,-1.466503,-48.502069,CHURRASCO DO MINEIRO,1.0
DABEN,PARQUE VERDE,RUA  BRAGANCA,33,-1.370169,-48.441711,RESTAURANTE SABOR CASEIRO,1.0
DABEN,TAPANA,RUA  PAULO GUILHERME,4,-1.351991,-48.476903,RESTAURANTE DA SOCORRO,1.0
DAOUT,ITAITEUA,ESTRADA  VELHA DO OUTEIRO,0,-1.26646,-48.439471,BAR,1.0
DABEN,SAO CLEMENTE,TRAVESSA SAO CLEMENTE,0,-1.360606,-48.46531,BAR,1.0
DABEL,BATISTA CAMPOS,RUA  DOS TIMBIRAS,1911,-1.46196,-48.484634,RESTAURANTE CANTINHO DA BRUNA,1.0
DABEL,MARCO,TRAVESSA  CURUZU,1455,-1.441274,-48.468298,BAR,1.0
DABEN,TAPANA,RUA  BENEDITO BANDEIRA,1,-1.349499,-48.468512,BAR DA RAY,1.0
DABEN,TAPANA,RUA  VINTE E CINCO DE OUTUBRO,5,-1.348444,-48.470506,BAR,1.0
DABEL,MARCO,TRAVESSA BARAO DO TRIUNFO,2426,-1.430845,-48.465365,BOTECO DA BARAO,1.0
DAGUA,JURUNAS,RUA  CONCEICAO BEIRA MAR,6,-1.475936,-48.494457,BAR,1.0
